"","V1"
"timetable",0.140248066285411
"tink",0.0422495951148102
"tinto",0.335087525077255
"tiny",0.0443588895459217
"tip",0.0284414349197133
"tips",0.0527342294097183
"titan",0.0946448672757174
"title",0.0452846759195902
"titles",0.395659881341377
"tlc",0.218281283208284
"tme",0.198099577248667
"tmt",0.0366129320395555
"toast",0.0557120618565097
"todate",0.158829273011462
"today",0.022091114606567
"todays",0.029152115069232
"todo",0.0342170210244724
"together",0.0510473015101324
"token",0.0192733939339037
"tokenisation",0.023073133447721
"tokenization",0.036071208544145
"tokenized",0.145878892681773
"tokens",0.0289830914629812
"tokyo",0.0639976712149807
"tom",0.223083833449661
"tomer",0.206129115548365
"tomorrow",0.154736394290137
"toms",0.0755819425831262
"tomtom",0.042329668656941
"tonality",0.0661982971191353
"tony",0.063411757297018
"tool",0.0397440945550577
"top",0.0318756178560672
"topdown",0.0267003736755108
"topic",0.04947199095001
"topline",0.221809195648289
"topping",0.0999075778576053
"topup",0.0678714871835036
"toronto",0.0761853778478865
"tory",0.0437946916795776
"toshiba",0.0587456280665201
"toss",0.148005840914801
"total",0.0234980113141761
"tote",0.115512434961868
"touch",0.151016122292212
"touche",0.281708778610806
"touchscreen",0.137844680741963
"tour",0.0818001829878837
"tourism",0.0474538025223123
"tours",0.061208418158377
"tower",0.0748023820521821
"towers",0.0555485770984923
"town",0.0364427685928357
"toxic",0.0588619369069336
"toyota",0.0789061233768867
"tpg",0.0352377787598353
"tps",0.042081679074089
"tpy",0.0343906058940005
"tr",0.0372724626319244
"trace",0.0523632561912764
"track",0.035249431045267
"tracker",0.0631904839860101
"tracks",0.0804984390234105
"traction",0.0459657579643177
"trade",0.0296249785756899
"tradecraft",0.0654977617215902
"traded",0.0628025523137263
"trademark",0.0836714018259689
"trader",0.0291507927489616
"traders",0.0507229606474706
"trades",0.0625929175279642
"tradewind",0.0838328636046669
"tradewinds",0.0838328636046669
"trading",0.0239264378569085
"tradition",0.0640441720214489
"traditional",0.125078584276894
"traditionally",0.109753972813447
"traffic",0.130122534750295
"trafficking",0.217497582033699
"trailblazer",0.0921154779156167
"trailblazers",0.128635937135767
"train",0.0527342294097183
"training",0.0472392197355865
"trains",0.186981628331841
"trait",0.456069269118312
"trak",0.171547452889062
"transact",0.0535089205908155
"transaction",0.0230036854827754
"transactional",0.0450847415830315
"transactions",0.0507626423235871
"transcribe",0.060807773080233
"transfer",0.0236583733259955
"transfers",0.0559952015060451
"transform",0.0357631118670558
"transformation",0.0320784461852056
"transformational",0.175997500108334
"transformations",0.0578117415076419
"transformative",0.0290938830841506
"transient",0.339576323856072
"transit",0.19130166576568
"transition",0.0949987910051331
"transmit",0.195779447584141
"transparency",0.0512377942844839
"transparent",0.107948790595724
"transport",0.0210029529010794
"transportation",0.065149962614042
"trap",0.0578031176249919
"travel",0.0258658056508156
"travelers",0.101125275313675
"travis",0.0580998289631273
"trax",0.0835058004851352
"treasury",0.0347911740854754
"treasurys",0.0974342073319773
"treat",0.0306578963854106
"trend",0.0280819952789757
"trends",0.0382402288925522
"trent",0.0919323547892608
"trg",0.151565662177732
"trialling",0.0554767093218373
"tribe",0.0260753990972877
"tribes",0.0912085441306008
"tricky",0.169866834166494
"trident",0.0761471027298378
"trifecta",0.0615115398606242
"trillion",0.0712457486174612
"trio",0.0262827285908931
"trip",0.134407587006739
"tripartite",0.123744285865256
"triple",0.182092591820437
"triumph",0.101186607165333
"trojan",0.0770409306443627
"trojans",0.393784063530643
"tron",0.0534743935976833
"trophy",0.104602486864179
"tru",0.132053530309399
"true",0.0467366274146255
"truffle",0.0453024114186141
"trump",0.0343833224805388
"trust",0.0213342576654078
"trusted",0.0571916369113784
"trustee",0.0661301901438704
"trustees",0.14390044220121
"trusts",0.086197826903331
"trustworthy",0.075840405278142
"try",0.025899323718239
"tsb",0.0271208947287047
"tsx",0.237419277323566
"tufts",0.0557120618565097
"tumblr",0.0335586864155536
"tupe",0.194650475836091
"turbulent",0.10422787693226
"turing",0.0629825206734407
"turk",0.0982189573976566
"turkey",0.0481386450473559
"turkeys",0.0504614688946819
"turkish",0.0350437691536987
"turks",0.066937420999641
"turn",0.0280273495708362
"turnaround",0.0442375904867109
"turner",0.0848006982443344
"turning",0.0762407381191357
"turnkey",0.0895410708455378
"turnover",0.0560151205665325
"turquoise",0.12344234739395
"tuxedo",0.194532629004778
"tvs",0.063955409689547
"tweet",0.0684663482923042
"twenty",0.042588481444829
"twi",0.0631932847719856
"twin",0.179830937337503
"twins",0.384959111742815
"twitch",0.0376758121232437
"twitter",0.0215803057881238
"twitters",0.227896259278535
"two",0.121261015090082
"twothirds",0.0254219689516781
"twoweek",0.0843473228663487
"twoyear",0.0577283342648466
"tyme",0.042944391056523
"type",0.0335683789529444
"typology",0.222789215321024
"tyro",0.0770341768698208
"uae",0.0315030135132562
"uber",0.0251776485121361
"ubi",0.0904616539292972
"ubiquity",0.048085702528259
"ubs",0.0221534398654635
"uc",0.0857794012643456
"ucla",0.0557120618565097
"uefa",0.032895496524847
"uganda",0.0588707880675036
"uis",0.0709671961679148
"uk",0.023443067757854
"ukraine",0.0534965168699587
"ukrainian",0.042934207014144
"ulster",0.0456702061053456
"ultimate",0.0527471547081982
"umrah",0.0994827400575748
"un",0.093854996695903
"unblocked",0.0286690927883579
"unbound",0.0529951903270438
"uncertainty",0.0206637318226863
"uncle",0.0450975614998776
"under",0.0422971711036611
"undergone",0.0848354867821985
"underlie",0.0451838615654891
"underpin",0.071382907036459
"underpinned",0.069827321825838
"understand",0.0229777742646532
"understanding",0.0973685125841599
"undertaking",0.141367349505471
"underwriters",0.0960557270384703
"underwriting",0.0512942669884896
"unemployment",0.0562504174052847
"unfold",0.112989159019001
"uni",0.0527342294097183
"unicorn",0.0340286360003947
"unification",0.891594784888454
"unified",0.0468354466496779
"union",0.0274216918253545
"unions",0.0535358770034863
"unique",0.0269525554906906
"unit",0.0236557198590512
"united",0.0299445047327458
"units",0.248793054862164
"unity",0.0541646510237678
"universal",0.0249745001491311
"universe",0.0594459807364849
"universities",0.0816519925462762
"university",0.0301976666060475
"universitys",0.0333307926550384
"universite",0.0533442149241403
"unlock",0.025097372743802
"uno",0.0342170210244724
"unravel",0.0903248552242986
"untapped",0.133401702738245
"unwavering",0.0742888449272761
"unwelcoming",0.119246539983484
"upbeat",0.238292699637028
"upcoming",0.0259887902561182
"update",0.0956981773325096
"updraft",0.0323688257337788
"upfront",0.0611789046983496
"upgrade",0.108487627411203
"uphold",0.0314572002433882
"upi",0.0409417657624303
"uplifts",0.119310472616581
"upline",0.0696059948484322
"upmost",0.088312876183749
"ups",0.0710733714080407
"upskill",0.0474538025223123
"upstart",0.127998578931677
"uptime",0.0667613985768649
"uptodate",0.0604154201074554
"urban",0.0288199531626841
"urbanization",0.0595600388212519
"urgent",0.0579216582475364
"urs",0.0381796304356346
"usa",0.0233549184614235
"usability",0.059188518374123
"usage",0.165667285654355
"usb",0.0399683812549031
"usc",0.0884575049373006
"usd",0.0334684024806526
"usda",0.0727554046263496
"use",0.0151457081138656
"user",0.0192756077970944
"userfriendly",0.117304031722352
"usernames",0.0848354867821985
"users",0.0694139752491198
"using",0.110139622889031
"usp",0.13215330703753
"usps",0.0983806250373098
"utilities",0.0403425490969611
"utility",0.0359693864491531
"utilize",0.0711190577425318
"utmost",0.0456789797887229
"ux",0.0891920665467283
"vacation",0.0563253411206787
"vaccine",0.0753110635161997
"vad",0.0990328492420377
"vague",0.112238363221725
"valiant",0.0770341768698208
"validate",0.0437280186540283
"validation",0.085866270843442
"validators",0.0405988314114228
"valley",0.0535774299538409
"valu",0.0354318678793076
"valuable",0.139156412586762
"valuation",0.0356560882887844
"value",0.0255497781705083
"valueadded",0.0659383497418496
"valuers",0.0839955120307796
"valve",0.0464861034252343
"van",0.218540631190612
"vancouver",0.0964570151659422
"vanguard",0.0280404512962372
"vanilla",0.14158870500937
"vantage",0.0402451352305833
"variety",0.0315898091390031
"vary",0.0336472108087822
"vas",0.0638196737410061
"vast",0.0301160268640497
"vat",0.0546888911248125
"vault",0.0330228173790711
"vc",0.0369754795166639
"vector",0.102198761372242
"veepee",0.0853325548461808
"vega",0.0374879761651542
"vegan",0.0612085295475038
"vegas",0.243944936586718
"vehicle",0.034867417239783
"vehicles",0.0593497463686493
"velcro",0.307227002571326
"veld",0.154650195144662
"velo",0.0580893260462699
"velocity",0.156472412712389
"vendetta",0.0343365272678348
"vendor",0.0304180480387999
"ventura",0.154523140156655
"venture",0.0277681823379549
"ventures",0.0231358948993681
"verdi",0.283544893589345
"verification",0.0274239589958419
"verifier",0.374677931307765
"verifiers",0.474591607414816
"verify",0.03076084561622
"veritas",0.0670698868808333
"verizon",0.0250499782610344
"versace",0.0335586864155536
"versus",0.076280392272651
"vertex",0.0425019830225312
"vertical",0.234476410828376
"vested",0.10758729894627
"vet",0.149017441577222
"veteran",0.146149795469577
"via",0.0428604459786709
"vibe",0.103061731840245
"vibrant",0.0619372344289176
"vice",0.0760153045037064
"vicepresident",0.106364891839295
"victor",0.118679711255499
"victoria",0.0599312588694976
"video",0.029215778629854
"vietnam",0.0409718944274124
"vietnamese",0.0481689083239298
"view",0.0308134018092344
"viewer",0.165965347352835
"viewership",0.0675626998040969
"viewing",0.0580264275415303
"viking",0.0377776974326888
"vila",0.103097902174676
"village",0.0575643287038737
"vim",0.121261015090082
"vinay",0.14053219922774
"vintage",0.0741011359210696
"viola",0.0312682855844084
"violent",0.095781311465006
"virgin",0.0381013214789766
"virginia",0.0742888449272761
"virtual",0.0279847973991288
"virtualisation",0.16574755135867
"virtue",0.0551691638241323
"virus",0.0226035367217205
"visa",0.0221538128448435
"visas",0.0684854286010331
"visibility",0.0432601305765951
"vision",0.0414218635540013
"visionaries",0.0411836236748356
"visit",0.0385856980512363
"visitor",0.0402162212017694
"vista",0.0534474309328895
"vital",0.0457974073561518
"vitality",0.0667340683115476
"vitesse",0.0783268104637216
"viva",0.0483162284770044
"vive",0.0655795136651325
"vms",0.0883334468807554
"vmware",0.156518638494002
"voa",0.0936562435120122
"voda",0.0725868968146931
"vodafone",0.0430631631088519
"voice",0.0188288270359016
"voip",0.18438086878393
"volatility",0.0318105342905309
"volkswagen",0.130988212379956
"volt",0.12462714535522
"volume",0.0313870324647845
"volumes",0.086424670844756
"volunteer",0.117720947710645
"volvo",0.0855806758914867
"voting",0.122450176724458
"vouch",0.0344950449721087
"voucher",0.0663184117289158
"vow",0.0990328492420377
"vpn",0.0413069461958183
"vulcan",0.0918650498198634
"wage",0.0656427110214437
"wait",0.0261290501986406
"wakeup",0.0990328492420377
"wale",0.126651710289719
"wales",0.0339306988222847
"wall",0.032495900431559
"wallace",0.08253180774336
"wallet",0.0229324814894365
"wallets",0.0307089177697641
"walmart",0.107668836849059
"walsh",0.0584454206847276
"walt",0.042329668656941
"wan",0.11688828211985
"wang",0.0975724065272601
"want",0.0436119294595054
"ward",0.146921420590634
"warehouse",0.0538048392169806
"warn",0.0696663672128015
"warner",0.0225858323748113
"warning",0.0696663672128015
"warren",0.179806029948427
"wash",0.0715841124086236
"washington",0.0888245004281299
"washingtonpost",0.0569387296272028
"waste",0.0871187469091472
"watch",0.0514945277651515
"watchers",0.186981628331841
"water",0.0368950009192742
"waterloo",0.0660003636841126
"watford",0.0443747613920514
"watson",0.0649767968280239
"watt",0.0570698619983896
"watts",0.0424412726769405
"wave",0.0345258517460249
"waves",0.138177195811129
"way",0.0230124112076069
"wayne",0.114128704291358
"waze",0.0655714365048573
"wbf",0.102766369905461
"wbr",0.0652928848708153
"weaken",0.135150148094264
"weaker",0.095781311465006
"wealth",0.018228041375816
"wearables",0.0765534455140077
"weather",0.170751315883642
"web",0.0284818727335931
"webbased",0.0293112342972997
"webcast",0.0560122188300136
"webinar",0.0917167412030641
"website",0.0408203878867112
"week",0.0619502136125151
"weeks",0.162830229474783
"weight",0.0949854101802111
"weighty",0.104879202469289
"welcome",0.0331118738697197
"well",0.0716132957437407
"wellbeing",0.0361628745190104
"wellestablished",0.195779447584141
"wellington",0.0671136495111207
"wellknown",0.0376970761757103
"wellness",0.0406377971451596
"wellpositioned",0.0461638553150177
"wells",0.0342178987764809
"welsh",0.0296962368433253
"wendy",0.052609080892032
"wenn",0.165268197930461
"west",0.0453280099177741
"western",0.0409638790883792
"westminster",0.0844036287743255
"wharf",0.162461952675592
"what",0.0683488235912171
"whats",0.0579709526387015
"wheelchair",0.089744814223064
"wherever",0.0521626064901261
"whilst",0.0395698636883083
"white",0.0205131718564778
"whitecap",0.167201636796323
"who",0.0610073868226518
"whois",0.190771663257404
"wholesale",0.0283369272728319
"wholesaler",0.114436495002621
"whollyowned",0.0905564098499856
"whop",0.118120142073445
"wi",0.0443747613920514
"wide",0.0482005145708196
"widen",0.133133992601439
"wider",0.0331268771757901
"widows",0.0743381573485536
"wife",0.0458481833148143
"wifi",0.0281226502893244
"wii",0.395659881341377
"wiki",0.0450847415830315
"wild",0.0368809881181289
"wilderness",0.0766576388451171
